RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20231101,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231101
20231101,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231101
20231101,한국어,교통,항공&배편,도내배편,우도,숙박,렌트,선적,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231101
20231101,한국어,교통,버스,이용안내,숲길,사려니,비자림,서귀포,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231101
20231101,한국어,교통,항공&배편,도내배편,연락처,마라도,해녀,매표소,유선,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231101
20231101,영어,교통,택시,기타,숙소,이용,택시,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231101
20231101,한국어,교통,항공&배편,도내배편,우도,신분증,방문,선적,운항,일반,휴양 및 관광,포털사이트,일반,전화,인바운드,완료,20231101
20231101,한국어,교통,항공&배편,입도배편,선사,문자,제주,관광정보,운항,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231101
20231102,한국어,교통,항공&배편,도내배편,성산,종달리항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231102
20231102,한국어,교통,버스,이용안내,문자,호텔,부영,제주,이용,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231102
20231102,한국어,교통,택시,콜택시안내,영실,주차장,한라산,한라,서귀포,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231102
20231102,한국어,교통,항공&배편,항공,화장실,제주,제주공항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231102
20231102,일본어,교통,택시,글로벌택시,호텔,제주,택시,글로벌,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231102
20231103,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231103
20231103,한국어,교통,항공&배편,도내배편,우도,종달리항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231103
20231103,한국어,교통,항공&배편,입도배편,문자,제주도청,서귀포,제주,관광정보,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231103
20231103,한국어,교통,항공&배편,입도배편,연락처,카드,제주,이용,,일반,휴양 및 관광,,일반,전화,인바운드,완료,20231109
20231103,한국어,교통,버스,이용안내,문자,제주,관광정보,버스,평화로,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231103
20231104,한국어,교통,항공&배편,도내배편,성산,우도,성산항,운항,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231104
20231104,한국어,교통,항공&배편,도내배편,우도,종달리항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231104
20231104,한국어,교통,기타,기타,문자,신화월드,모슬포,주소,운진항,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231107
20231104,한국어,교통,항공&배편,도내배편,,,,,,호전환,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231104
20231104,한국어,교통,항공&배편,도내배편,마라도,이용,가파도,운진항,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231104
20231104,한국어,교통,택시,글로벌택시,연락처,택시,글로벌,,,일반,휴양 및 관광,포털사이트,일반,전화,인바운드,완료,20231104
20231105,한국어,교통,항공&배편,도내배편,우도,종달리항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231105
20231105,한국어,교통,항공&배편,도내배편,성산,우도,성산항,운항,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231105
20231105,한국어,교통,버스,버스운영정보,성산,문자,성산항,제주,관광정보,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231105
20231105,한국어,교통,버스,이용안내,오름,물영아리,제주,버스,버스노선,일반,휴양 및 관광,포털사이트,일반,전화,인바운드,완료,20231105
20231105,한국어,교통,버스,이용안내,문자,그린,리조트,한림,제주,일반,휴양 및 관광,"타기관(제주120,한국관광공사 등)",일반,전화,인바운드,완료,20231105
20231105,한국어,교통,버스,이용안내,오름,물영아리,제주,버스,시간표,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231105
20231105,한국어,교통,버스,이용안내,성산,문자,성산항,제주,관광정보,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231105
20231105,한국어,교통,버스,버스운영정보,성산,문자,서귀포,성산항,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231105
20231106,한국어,교통,항공&배편,도내배편,안내소,성산,우도,관광안내소,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231106
20231106,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231106
20231106,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231106
20231106,한국어,교통,항공&배편,도내배편,안내소,성산,우도,유선,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231106
20231106,한국어,교통,항공&배편,도내배편,성산,우도,성산항,문의처,종달리항,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231106
20231106,한국어,교통,항공&배편,도내배편,우도,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231106
20231106,한국어,교통,항공&배편,도내배편,연락처,성산,우도,성산항,방문,일반,휴양 및 관광,,일반,전화,인바운드,완료,20231109
20231106,한국어,교통,항공&배편,도내배편,우도,운항,,,,일반,휴양 및 관광,포털사이트,일반,전화,인바운드,완료,20231106
20231106,한국어,교통,항공&배편,도내배편,안내소,연락처,성산,우도,관광안내소,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231106
20231107,한국어,교통,항공&배편,도내배편,성산,종달리항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231107
20231107,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231107
20231107,한국어,교통,항공&배편,도내배편,성산,우도,성산항,종달리항,운항,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231107
20231107,한국어,교통,항공&배편,도내배편,성산,우도,성산항,운항,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231107
20231107,한국어,교통,항공&배편,도내배편,성산,우도,성산항,운항,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231107
20231107,한국어,교통,항공&배편,기타,안전,관광지,제주,제주공항,운항,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231107
20231107,한국어,교통,항공&배편,기타,안전,관광지,제주,제주공항,운항,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231107
20231107,한국어,교통,항공&배편,도내배편,성산,우도,성산항,운항,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231107
20231107,한국어,교통,항공&배편,기타,안전,관광지,제주,제주공항,운항,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231107
20231107,한국어,교통,렌터카,기타,대여,제주,가격,렌트,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231107
20231107,한국어,교통,항공&배편,도내배편,우도,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231107
20231107,한국어,교통,항공&배편,도내배편,우도,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231107
20231107,한국어,교통,항공&배편,도내배편,우도,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231107
20231108,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231108
20231108,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231108
20231108,한국어,교통,항공&배편,도내배편,현장,카드,카드결제,이용,운진항,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231108
20231108,한국어,교통,항공&배편,도내배편,마라도,현장,외국인,이용,송악산,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231108
20231108,한국어,교통,버스,이용안내,오름,마을,제주,제주공항,버스,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231108
20231108,한국어,교통,항공&배편,도내배편,성산,성산항,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231108
