RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20231201,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231201
20231201,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231201
20231201,한국어,교통,위치안내,기타,1100,교통,통제,도로,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231201
20231201,한국어,교통,위치안내,기타,사전예약,숲길,자연휴양림,오름,절물자연휴양림,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231201
20231201,한국어,교통,항공&배편,도내배편,비양도,신분증,이용,,,일반,휴양 및 관광,,일반,전화,인바운드,완료,20231201
20231201,한국어,교통,위치안내,기타,1100,고지,통제,도로,1100고지,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231201
20231202,한국어,교통,항공&배편,도내배편,우도,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231202
20231202,한국어,교통,항공&배편,도내배편,우도,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231202
20231202,한국어,교통,항공&배편,도내배편,선사,문자,대정,서귀포,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231202
20231202,한국어,교통,위치안내,기타,1100,교통,통제,도로,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231202
20231202,한국어,교통,위치안내,기타,1100,이용,교통,통제,도로,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231202
20231202,한국어,교통,위치안내,기타,1100,고지,방문,교통,통제,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231202
20231202,한국어,교통,위치안내,기타,1100,고지,통제,도로,1100고지,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231202
20231202,한국어,교통,버스,이용안내,성산,제주,버스,버스노선,도보,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231202
20231202,한국어,교통,항공&배편,도내배편,성산,우도,성산항,이용,운항,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231202
20231203,한국어,교통,항공&배편,도내배편,우도,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231203
20231203,한국어,교통,항공&배편,도내배편,우도,종달리항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231203
20231203,한국어,교통,버스,이용안내,마라도,성산,일출봉,문자,관광지,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231203
20231203,한국어,교통,버스,이용안내,마라도,관광지,방문,버스,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231203
20231203,한국어,교통,버스,이용안내,오름,성산,문자,마을,정원,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231203
20231203,한국어,교통,위치안내,기타,1100,고지,통제,도로,1100고지,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231203
20231204,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231204
20231204,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231204
20231204,한국어,교통,항공&배편,항공,현장,제주,제주공항,버스,버스정류장,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231204
20231204,한국어,교통,택시,기타,제주도청,제주,교통,제주공항,택시,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231204
20231204,한국어,교통,버스,이용안내,문자,숙소,요금,호텔,해수,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231204
20231204,한국어,교통,버스,이용안내,표선,제주,버스,택시,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231204
20231205,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231205
20231205,한국어,교통,버스,이용안내,천지연,호텔,서귀포,올레,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231205
20231205,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231205
20231206,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231206
20231206,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231206
20231206,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231206
20231206,한국어,교통,버스,이용안내,성판악,제주,급행,버스,관음사,일반,휴양 및 관광,"타기관(제주120,한국관광공사 등)",일반,전화,인바운드,완료,20231206
20231206,한국어,교통,버스,기타,제주,버스,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231207
20231206,한국어,교통,버스,이용안내,호텔,한라,서귀포,제주,버스,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231206
20231206,한국어,교통,항공&배편,도내배편,소요시간,용눈이,오름,다랑쉬오름,군산오름,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231206
20231207,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231207
20231207,한국어,교통,기타,자전거대여,이용,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231207
20231207,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231207
20231207,한국어,교통,버스,기타,중문,제주,관광정보,버스,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231207
20231207,한국어,교통,기타,기타,성산,이용,성산라이딩,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231207
20231207,한국어,교통,기타,기타,자전거,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231207
20231207,한국어,교통,기타,기타,용두암,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231207
20231207,한국어,교통,기타,기타,이용,스쿠터,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231207
20231207,한국어,교통,버스,기타,서귀포,제주,관광정보,교통,버스,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231207
