RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20230301,한국어,관광지,무장애여행,휠체어,대여,휠체어,방문,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230301
20230301,한국어,관광지,테마/추천관광,포토스팟,연락처,오름,산방산,성산,유채꽃,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230301
20230301,한국어,관광지,무장애여행,휠체어,대여,휠체어,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230301
20230301,한국어,관광지,자연,산,1100,고지,탐방,안전,이용,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230301
20230301,한국어,관광지,자연,해수욕장/해변,화장실,가방,해수,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230301
20230301,한국어,관광지,무장애여행,휠체어,대여,휠체어,방문,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230301
20230301,한국어,관광지,무장애여행,휠체어,대여,휠체어,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230301
20230301,한국어,관광지,무장애여행,휠체어,대여,휠체어,신분증,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230301
20230301,한국어,관광지,무장애여행,휠체어,대여,휠체어,방문,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230301
20230301,한국어,관광지,무장애여행,휠체어,대여,휠체어,방문,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230301
20230301,한국어,관광지,무장애여행,휠체어,대여,운영시간,휠체어,문자,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230301
20230301,한국어,관광지,자연,오름,오름,탐방,안전,구좌,통제,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230301
20230301,한국어,관광지,무장애여행,휠체어,대여,휠체어,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230301
20230301,한국어,관광지,"레저, 체험",환상자전거길,자전거,온라인,문자,제주도청,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230301
20230301,한국어,관광지,"레저, 체험",승마,한라,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230301
20230301,한국어,관광지,자연,해수욕장/해변,주상절리대,산방산,유채꽃,탐방,이용,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230301
20230301,한국어,관광지,무장애여행,휠체어,대여,휠체어,방문,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230301
20230301,한국어,관광지,무장애여행,휠체어,대여,휠체어,신분증,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230301
20230301,한국어,관광지,테마/추천관광,이색힐링여행,신화월드,제주,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230301
20230302,한국어,관광지,자연,산,소요시간,1100,고지,국립공원,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230302
20230302,한국어,관광지,문화관광,기타,개장,목관아,제주,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230302
20230302,한국어,관광지,행사&축제,행사,제주,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230302
20230302,한국어,관광지,자연,산,해설사,해설,1100,고지,자연,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230302
20230302,한국어,관광지,자연,오름,사전예약,오름,거문오름,유선,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230302
20230302,한국어,관광지,문화관광,전시관,기념관,항일,제주,이용,제주항,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230302
20230302,한국어,관광지,문화관광,전시관,세계,자연,유산,제주,이용,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230302
