RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20220701,한국어,관광지,자연,오름,연락처,오름,거문오름,유선,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220701
20220701,한국어,관광지,무장애여행,휠체어,대여,휠체어,문자,제주,주소,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220701
20220701,한국어,관광지,시티투어,여행사운영 투어버스,연락처,문자,안전,제주,관광정보,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220701
20220701,한국어,관광지,"레저, 체험",패러글라이딩,오름,군산오름,유선,문자,함덕,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220701
20220701,한국어,관광지,테마/추천관광,일정별여행,해설사,해설,사전예약,숲길,환상숲곶자왈,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220701
20220701,한국어,관광지,"레저, 체험",해양스포츠,대여,체험,문자,도두,드림,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220701
20220701,한국어,관광지,자연,해수욕장/해변,개장,성산,제주,섭지,관광정보,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220701
20220701,한국어,관광지,자연,해수욕장/해변,용머리해안,통제,도로,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220701
20220701,한국어,관광지,테마/추천관광,테마공원,이용,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220701
20220701,한국어,관광지,자연,해수욕장/해변,요금,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220701
20220701,한국어,관광지,자연,해수욕장/해변,인원,연락처,개장,편의시설,해수,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220701
20220701,한국어,관광지,자연,해수욕장/해변,인원,연락처,편의시설,해수,표선,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220701
20220701,한국어,관광지,자연,해수욕장/해변,개장,삼양,해수,삼양해수,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220701
20220701,한국어,관광지,자연,해수욕장/해변,대여,편의시설,삼양,해수,삼양해수,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220701
20220701,한국어,관광지,자연,해수욕장/해변,편의시설,삼양,현장,해수,삼양해수,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220701
20220701,한국어,관광지,자연,해수욕장/해변,연락처,요금,해수,표선,이용,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220701
20220701,한국어,관광지,자연,해수욕장/해변,인원,연락처,개장,편의시설,해수,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220701
20220701,한국어,관광지,자연,해수욕장/해변,연락처,해수,중문,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220701
20220701,한국어,관광지,"레저, 체험",캠핑,해설사,해설,숲길,자연휴양림,사려니,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220701
20220701,한국어,관광지,자연,해수욕장/해변,개장,비양도,우도,현장,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220701
20220701,한국어,관광지,자연,산,메일,탐방,한라산,한라,탐방예약제,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220701
20220701,한국어,관광지,자연,산,메일,주소,관광정보,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220701
20220701,한국어,관광지,도보,생태/숲길,숲길,사려니,이용시간,이용,사려니숲길,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220701
20220701,한국어,관광지,테마/추천관광,이색힐링여행,체험,성읍마을,마을,성읍,민속마을,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220701
