RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20231201,한국어,관광지,테마/추천관광,테마공원,한림,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231201
20231201,한국어,관광지,자연,오름,도로통제,용눈이,오름,성산,탐방,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231201
20231201,한국어,관광지,자연,휴양림,치유의숲,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231201
20231201,한국어,관광지,테마/추천관광,일정별여행,이중섭,폭포,천지연,문자,호텔,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231201
20231201,한국어,관광지,문화관광,기타,이중섭,통제,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231201
20231201,한국어,관광지,테마/추천관광,일정별여행,체험,1100,고지,한라수목원,수월봉,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231201
20231201,한국어,관광지,시티투어,시티투어,소요시간,문자,관광지,시내,제주,일반,휴양 및 관광,"타기관(제주120,한국관광공사 등)",일반,전화,인바운드,완료,20231201
20231201,한국어,관광지,문화관광,기타,이중섭,문자,드림,플리,마켓,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231201
20231201,한국어,관광지,문화관광,기타,이중섭,서귀포,문화,통제,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231201
20231201,한국어,관광지,자연,해수욕장/해변,안내소,용두암,현장,관광안내소,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231201
