RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20230901,한국어,관광지,무장애여행,휠체어,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230901
20230901,한국어,관광지,무장애여행,휠체어,대여,휠체어,문자,신분증,방문,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230901
20230901,한국어,관광지,자연,오름,오름,탐방,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230901
20230901,한국어,관광지,자연,오름,오름,거문오름,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230901
20230901,한국어,관광지,자연,계곡,체험,숲길,유선,문자,안전,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230901
20230901,한국어,관광지,무장애여행,기타,온라인,유선,제주,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230901
20230901,한국어,관광지,테마/추천관광,포토스팟,숲길,사려니,문자,테마파크,파크,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230901
20230901,한국어,관광지,자연,폭포,폭포,문자,제주,관광정보,방문,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230901
20230901,한국어,관광지,자연,오름,오름,거문오름,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230901
20230901,한국어,관광지,자연,해수욕장/해변,주상절리대,탐방,통제,주상절리,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230901
20230901,한국어,관광지,테마/추천관광,포토스팟,해설,동반,만장굴,쇠소깍,환상숲곶자왈,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230901
20230901,한국어,관광지,자연,산,숲길,방문,통제,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230901
20230901,한국어,관광지,"레저, 체험",캠핑,이용,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230901
20230901,한국어,관광지,자연,해수욕장/해변,안전,해수,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230901
20230901,한국어,관광지,"레저, 체험",캠핑,외국어,동반,자연,요금,제주,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230901
20230901,한국어,관광지,"레저, 체험",캠핑,이용시간,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230901
20230901,한국어,관광지,자연,휴양림,한라,통제,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230901
20230901,한국어,관광지,"레저, 체험",기타,서귀포,문의처,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230901
