RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20230701,한국어,관광지,자연,해수욕장/해변,통제,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230701
20230701,한국어,관광지,무장애여행,휠체어,대여,휠체어,,,,일반,휴양 및 관광,홈페이지,일반,기타,아웃바운드,완료,20230703
20230701,한국어,관광지,자연,해수욕장/해변,방문,통제,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230701
20230701,한국어,관광지,자연,해수욕장/해변,문의처,방문,통제,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230701
20230701,한국어,관광지,테마/추천관광,기타,중문,제주,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230701
20230701,한국어,관광지,자연,해수욕장/해변,통제,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230701
20230701,한국어,관광지,자연,해수욕장/해변,문의처,통제,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230701
20230701,한국어,관광지,무장애여행,휠체어,대여,휠체어,방문,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230701
20230701,한국어,관광지,도보,생태/숲길,숲길,사려니,비자림,통제,사려니숲길,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230712
20230701,한국어,관광지,자연,해수욕장/해변,박물관,해녀,성산,주차장,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230701
20230701,한국어,관광지,자연,오름,용눈이,오름,자연,탐방,방문,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230701
20230701,한국어,관광지,자연,해수욕장/해변,이용,통제,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230701
20230701,한국어,관광지,자연,해수욕장/해변,안전,이용,통제,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230701
20230701,한국어,관광지,자연,오름,용눈이,오름,탐방,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230701
20230701,한국어,관광지,자연,계곡,폭포,안전,이용,통제,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230701
20230701,한국어,관광지,자연,오름,동반,용눈이,오름,탐방,이용,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230701
20230701,한국어,관광지,자연,해수욕장/해변,개장,해수,중문,통제,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230701
20230701,한국어,관광지,자연,해수욕장/해변,개장,안전,해수,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230701
20230701,한국어,관광지,자연,오름,용눈이,오름,탐방,이용,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230701
20230702,한국어,관광지,무장애여행,휠체어,대여,휠체어,선착순,방문,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230702
20230702,한국어,관광지,무장애여행,휠체어,대여,휠체어,제주,제주공항,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230702
20230702,한국어,관광지,"레저, 체험",농어촌체험마을,체험,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230702
20230702,한국어,관광지,자연,해수욕장/해변,소요시간,자연,안전,마을,성읍,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230702
20230702,한국어,관광지,무장애여행,휠체어,대여,운영시간,휠체어,문자,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230702
20230702,한국어,관광지,무장애여행,휠체어,대여,휠체어,신분증,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230702
20230702,한국어,관광지,문화관광,박물관,박물관,민속자연사,자연,문화,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230702
20230702,한국어,관광지,무장애여행,휠체어,휠체어,제주,방문,버스,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230702
20230702,한국어,관광지,문화관광,박물관,박물관,민속자연사,자연,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230702
20230702,한국어,관광지,자연,해수욕장/해변,캠핑,해수,한림,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230702,한국어,관광지,자연,오름,오름,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230702
20230702,한국어,관광지,자연,오름,오름,거문오름,문화공원,문자,탐방,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230702
20230702,한국어,관광지,자연,해수욕장/해변,이용,통제,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230702
20230702,한국어,관광지,"레저, 체험",기타,월드컵경기장,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230702
20230702,한국어,관광지,도보,생태/숲길,숲길,사려니,탐방,사려니숲길,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230702
20230703,한국어,관광지,자연,오름,오름,탐방,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230727
20230703,한국어,관광지,자연,해수욕장/해변,이용,통제,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,무장애여행,휠체어,대여,휠체어,제주,신분증,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,자연,폭포,정방폭포,폭포,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,무장애여행,휠체어,연락처,대여,운영시간,휠체어,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,도보,생태/숲길,숲길,사려니,비자림,매표소,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,무장애여행,휠체어,대여,휠체어,문자,제주,주소,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,문화관광,전시관,기념관,항일,제주,이용,제주항,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,문화관광,전시관,세계,자연,유산,제주,이용,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,문화관광,박물관,박물관,민속자연사,자연,이용,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,테마/추천관광,테마공원,이용,가든,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,자연,폭포,폭포,천지연,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,도보,생태/숲길,숲길,사려니,비자림,제주,통제,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,도보,생태/숲길,숲길,사려니,비자림,서귀포,통제,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,도보,생태/숲길,숲길,사려니,탐방,사려니숲길,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,자연,오름,오름,문자,한라산,한라,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,무장애여행,휠체어,대여,휠체어,제주,선착순,렌트,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,도보,생태/숲길,숲길,오름,사려니,현장,서귀포,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,도보,생태/숲길,숲길,사려니,서귀포,제주,이용,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,무장애여행,휠체어,대여,휠체어,제주,신분증,방문,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,자연,해수욕장/해변,자연,탐방,관광지,이용시간,이용,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,자연,해수욕장/해변,해설사,해설,안내소,동반,폭포,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,자연,산,해설,소요시간,안내소,사전예약,예약방법,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,자연,동굴,만장굴,비자림,성산,일출봉,자연,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,자연,산,이용,송악산,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,자연,산,소요시간,오름,영실,한라산,한라,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,자연,해수욕장/해변,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,자연,계곡,돈내코,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,무장애여행,휠체어,대여,휠체어,문자,제주,신분증,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,무장애여행,휠체어,대여,휠체어,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,자연,동굴,만장굴,비자림,성산,일출봉,자연,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,자연,동굴,만장굴,방문,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,자연,해수욕장/해변,해설사,해설,안내소,동반,폭포,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,행사&축제,행사,사전예약,체험,오름,힐링,한라,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,테마/추천관광,테마공원,만장굴,한라수목원,수목원,한라,한림,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,"레저, 체험",농어촌체험마을,연락처,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,자연,해수욕장/해변,공지,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,자연,해수욕장/해변,자연휴양림,교래자연,자연,주차장,요금,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,테마/추천관광,포토스팟,한라산,한라,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,무장애여행,휠체어,대여,휠체어,신분증,방문,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,자연,오름,오름,현장,방문,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,테마/추천관광,테마공원,이용,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,행사&축제,축제,인원,현장,외국인,셔틀,현금,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,자연,섬속의 섬,세계,자연,유산,문화,방문,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,자연,해수욕장/해변,연락처,김녕,벨롱장,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,자연,해수욕장/해변,연락처,동반,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,자연,해수욕장/해변,동반,해녀,안전,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,자연,해수욕장/해변,통제,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,자연,해수욕장/해변,연락처,해수,김녕,벨롱장,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,"레저, 체험",패러글라이딩,외국인,제주,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,"레저, 체험",패러글라이딩,제주,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230703,한국어,관광지,무장애여행,휠체어,대여,휠체어,장애인,제주,이용,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,테마/추천관광,일정별여행,자연휴양림,절물자연휴양림,성산,자연,절물자연,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230703
20230703,한국어,관광지,"레저, 체험",ATV/카트,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230703
20230704,한국어,관광지,시티투어,여행사운영 투어버스,문자,관광지,제주,관광정보,문의처,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230704,한국어,관광지,문화관광,전시관,세계,자연,유산,제주,이용,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230704
20230704,한국어,관광지,문화관광,박물관,김만덕,기념관,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230704
20230704,한국어,관광지,문화관광,미술관,동반,산지천,갤러리,이용,케이지,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230704
20230704,한국어,관광지,무장애여행,휠체어,대여,휠체어,선착순,방문,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230704,한국어,관광지,문화관광,박물관,박물관,민속자연사,자연,요금,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230704
20230704,한국어,관광지,무장애여행,휠체어,대여,휠체어,선착순,방문,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230704,한국어,관광지,테마/추천관광,일정별여행,숲길,자연휴양림,절물자연휴양림,사려니,성산,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230704,한국어,관광지,무장애여행,휠체어,대여,휠체어,문자,제주,신분증,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230704,한국어,관광지,자연,해수욕장/해변,이용,용머리해안,통제,도로,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230704,한국어,관광지,문화관광,기타,관광지,제주,문화,방문,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230704,한국어,관광지,테마/추천관광,포토스팟,숲길,입장료,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230704,한국어,관광지,무장애여행,휠체어,대여,용두암,휠체어,드림,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230704,한국어,관광지,행사&축제,축제,숲길,사려니,탐방,사려니숲길,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230704,한국어,관광지,도보,생태/숲길,탐모라,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230704
20230704,한국어,관광지,자연,해수욕장/해변,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230705
20230704,한국어,관광지,자연,해수욕장/해변,용머리해안,통제,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230704,한국어,관광지,무슬림시설,할랄프랜들리,제주도청,식당,인증,무슬림,서귀포,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230704,한국어,관광지,자연,해수욕장/해변,개장,해수,청소년,중문,이용시간,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230704,한국어,관광지,자연,해수욕장/해변,비자림,성산,매표소,문자,마을,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230704,한국어,관광지,자연,해수욕장/해변,문자,마을,성읍,민속마을,서귀포,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230704,한국어,관광지,자연,오름,오름,한림,제주,주소,주차,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230704,한국어,관광지,자연,계곡,개장,폭포,안전,해수,이용시간,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230704,한국어,관광지,행사&축제,행사,자연,청소년,제주,이용,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230704,한국어,관광지,자연,해수욕장/해변,개장,편의시설,화장실,무료,해수,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230704
20230704,한국어,관광지,테마/추천관광,역사문화탐방,제주,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230704
20230704,한국어,관광지,자연,계곡,개장,문자,안전,제주,이용,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230705
20230704,한국어,관광지,테마/추천관광,역사문화탐방,제주,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230704
20230705,한국어,관광지,테마/추천관광,일정별여행,해설,소요시간,사전예약,환상숲곶자왈,현장,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230705
20230705,한국어,관광지,자연,해수욕장/해변,문자,해수,중문,제주,강정,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230705
20230705,한국어,관광지,자연,해수욕장/해변,통제,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230705
20230705,한국어,관광지,자연,해수욕장/해변,중문,통제,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230705
20230705,한국어,관광지,자연,휴양림,해설사,해설,소요시간,비자림,세계,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230712
20230705,한국어,관광지,"레저, 체험",해양스포츠,체험,휠체어,외국인,메일,이용,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230705
20230705,한국어,관광지,무장애여행,휠체어,대여,휠체어,렌트,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230705
20230705,한국어,관광지,행사&축제,축제,마켓,제주,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230705
20230705,한국어,관광지,자연,해수욕장/해변,문자,안전,해수,서귀포,중문,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230705
20230705,한국어,관광지,행사&축제,행사,탐나는,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230705
20230705,한국어,관광지,행사&축제,행사,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230705
20230705,한국어,관광지,자연,오름,용눈이,오름,자연,탐방,안전,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230705
20230705,한국어,관광지,자연,오름,오름,이용,통제,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230705
20230705,한국어,관광지,자연,해수욕장/해변,안전,이용,통제,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230705
20230705,한국어,관광지,자연,계곡,대여,편의시설,입장료,물품,이용시간,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230705
20230705,한국어,관광지,"레저, 체험",해양스포츠,체험,유선,김녕,제주,방문,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230705
20230705,한국어,관광지,테마/추천관광,테마공원,정상운영,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230705
20230705,한국어,관광지,"레저, 체험",농어촌체험마을,체험,유선,힐링,이용,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230705
20230705,한국어,관광지,"레저, 체험",기타,개장,서귀포,제주,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230705
